Fecha,liq_disp_oblig_cp,liq_disp_inv_oblig_cp,liq_disp_inv_pasivo,liq_disp_inv_activo,liq_activos_pasivos_cp,fon_oblig_publico_emp_paspat,fon_oblig_publico_paspat,fon_oblig_bancos_paspat,fon_oblig_subordinadas_paspat,fon_juridicas_institucionales,fon_personas_naturales,fon_dias_permanencia_dpf,act_disp_activo,act_cartera_neta_activo,act_productivo_actcont,act_improductivo_patrimonio,car_reprogramada_cartera,car_mora_cartera,car_reprog_venc_ejec,car_prev_incobrable,car_categoria_f,solv_patrimonio_activo,solv_patrimonio_actcont,solv_cap,solv_mora_patrimonio,solv_mora_neta_patrimonio,rent_roa,rent_roe,rent_resultado_operativo,rent_gastos_fin_pasivos_costo,rent_gastos_admin_actcont
2011-09-01,66.3246153846154,96.87076923076923,59.534615384615385,34.089230769230774,NA,72.32307692307691,71.23538461538462,5.659230769230769,0.8307692307692308,59.840769230769226,40.15923076923077,604.9624538461538,20.483076923076922,61.92846153846154,79.58461538461538,215.9323076923077,1.8884615384615384,1.442307692307692,26.489999999999995,4.136153846153847,1.0353846153846153,16.85153846153846,14.055384615384614,28.15615384615385,11.976153846153846,4.203076923076922,1.9376923076923076,17.246923076923075,7.508461538461538,1.7846153846153845,-5.40923076923077
2011-10-01,58.3176923076923,93.4423076923077,50.309230769230766,33.431538461538466,NA,72.12538461538462,70.69538461538461,5.3753846153846165,0.8176923076923076,59.363076923076925,40.636923076923075,601.6227538461538,19.509230769230765,62.676153846153845,81.00615384615384,220.48538461538465,1.867692307692308,1.450769230769231,26.71076923076923,4.28923076923077,1.0238461538461539,16.886153846153846,12.805384615384614,22.76307692307692,11.593846153846155,4.157692307692308,1.8984615384615384,18.08153846153846,7.379230769230768,1.783076923076923,-5.305384615384615
2011-11-01,46.14692307692307,74.79384615384616,43.42923076923076,35.23384615384616,NA,74.3776923076923,73.07692307692308,5.508461538461538,0.7923076923076923,62.52230769230768,37.47769230769231,605.3857692307691,21.738461538461536,60.84923076923077,78.41307692307691,252.7138461538462,1.7907692307692307,1.443076923076923,27.45307692307692,4.159230769230769,0.9976923076923074,13.646923076923079,11.633076923076922,21.252307692307696,11.091538461538464,3.8430769230769224,1.7592307692307696,18.37846153846154,7.092307692307691,1.7646153846153845,-5.157692307692307
2011-12-01,45.74769230769231,74.55461538461537,43.05615384615385,34.83846153846154,NA,73.83846153846153,72.55076923076922,5.3961538461538465,0.7661538461538461,61.17692307692308,38.823076923076925,595.3093615384615,21.415384615384614,61.116923076923065,78.59076923076924,257.8530769230769,1.6592307692307695,1.2869230769230766,27.139230769230775,4.02923076923077,0.9723076923076921,13.916153846153849,11.794615384615385,20.583076923076923,9.95153846153846,3.2161538461538464,1.84,19.408461538461534,7.115384615384615,1.7700000000000007,-5.034615384615384
2012-01-01,44.99769230769231,73.96615384615384,42.23461538461538,33.216153846153844,NA,73.73538461538462,72.36307692307693,5.43076923076923,0.7453846153846153,61.45384615384615,38.54615384615385,586.563723076923,19.997692307692304,62.42769230769232,79.80230769230768,232.03,1.671538461538462,1.347692307692308,27.293076923076924,4.067692307692308,0.9676923076923079,14.80307692307692,12.216153846153844,20.77615384615385,10.44923076923077,3.5661538461538456,1.4761538461538466,16.803076923076922,6.806923076923075,1.916923076923077,-5.1269230769230765
2012-02-01,46.67846153846155,76.78153846153847,42.74615384615385,34.71307692307692,NA,74.99153846153845,73.59923076923077,5.2299999999999995,0.7215384615384615,63.165384615384625,36.83461538461538,590.6591153846155,21.00615384615385,61.11230769230769,78.77076923076923,243.26692307692306,1.7061538461538461,1.3823076923076922,20.89307692307692,4.110769230769231,1.0146153846153847,13.616153846153846,11.644615384615385,21.352307692307697,11.2,4.009230769230769,1.3784615384615384,16.99846153846154,6.750769230769231,1.853076923076923,-5.165384615384616
2012-03-01,48.908461538461545,80.66307692307691,44.69384615384615,34.23461538461538,NA,73.53692307692307,72.14999999999999,5.113076923076924,0.6707692307692308,63.823846153846155,36.176153846153845,588.6141384615385,19.77846153846154,61.43384615384616,79.97461538461538,238.64153846153852,1.7338461538461538,1.3076923076923077,19.944615384615382,4.077692307692308,0.9830769230769233,15.324615384615385,12.633076923076924,22.6,10.633076923076922,3.6123076923076924,1.6269230769230771,17.963076923076922,6.974615384615386,1.8715384615384614,-5.140769230769229
2012-04-01,41.769999999999996,78.19615384615385,43.575384615384614,33.91230769230769,NA,73.23538461538462,71.76230769230769,4.891538461538461,0.6500000000000001,64.06153846153845,35.93846153846154,595.1550153846154,17.645384615384614,61.66615384615385,81.7076923076923,224.96846153846158,1.6384615384615384,1.336153846153846,21.050000000000004,4.011538461538462,0.9923076923076924,15.086153846153849,12.700000000000001,22.149230769230766,11.098461538461539,3.8699999999999997,1.536153846153846,16.54615384615385,6.840769230769231,1.8746153846153848,-5.075384615384616
2012-05-01,43.02923076923078,80.79692307692306,44.46307692307692,33.0923076923077,NA,73.33,71.82384615384616,5.117692307692308,0.6376923076923078,63.06846153846155,36.93153846153846,597.7396000000001,16.536923076923074,62.47615384615384,82.97692307692309,195.67692307692312,1.6146153846153848,1.2899999999999996,19.85076923076923,4.042307692307692,0.9723076923076923,15.77846153846154,13.153076923076924,25.05692307692308,11.003076923076925,3.7792307692307694,1.433076923076923,15.153846153846153,6.895384615384615,1.8738461538461542,-5.233076923076923
2012-06-01,44.49615384615384,81.59769230769231,46.169230769230765,34.24153846153846,NA,74.11999999999999,72.58307692307692,4.8815384615384625,0.6207692307692307,64.29076923076924,35.70923076923077,585.4566615384615,17.863846153846154,61.67692307692307,82.05307692307692,195.17769230769233,1.535384615384615,1.2707692307692307,19.194615384615386,4.061538461538462,0.9761538461538463,15.372307692307695,12.939999999999998,26.213846153846152,10.765384615384617,3.6130769230769224,1.4846153846153844,15.713846153846154,6.970000000000001,1.8784615384615386,-5.2761538461538455
